"","POPULATION","CU_NAME","FULL_CU_IN","POP_ID","SPECIES_QUALIFIED","SPECIES","AREA","FAZ","MAZ","StreamOrder","QUALITY","weight","nYears","forestDD","trend1","trend2","trend3","trend4","trend5","region","spawnEco","rearEco","AgriculturePCT","UrbanPCT","RIPDSTPCT","Linear_Dev_noRoads","ForestRoadsDEN_km_km2","NonForestRoadsDEN_km_km2","STRMXDEN","FORDST_PCT","ECAPCT","MPB_pct","WATER_LIC","WWD_count"
"CO47114","Hunter Creek (Chilliwack) Coho","FRASER CANYON","CO-5",47114,"CO","Coho","29E","FRCany","GStr",4,7,0.119202922022118,16,0,-0.0366992036127386,-0.0366992036127385,-0.0366992036127392,NA,NA,"Fraser","Coho","Coho",0,1.56866e-06,53.59552798,0.047356942,0.333564538,1.196654265,0,35.67673718,13.27124134,0.017035973,7,0
"CO47118","Silverhope Creek (Chilliwack) Coho","FRASER CANYON","CO-5",47118,"CO","Coho","29E","FRCany","GStr",6,7,0.119202922022118,31,0,-0.072157016739345,-0.072157016739345,-0.0721570167393462,NA,NA,"Fraser","Coho","Coho",0,1.276017435,14.33845951,0.02556222,0.138233807,1.276523084,0.352291018,11.69092156,5.234669464,0.272468645,22,0
"CO47122","Coquihalla River (Chilliwack) Coho","FRASER CANYON","CO-5",47122,"CO","Coho","29E","FRCany","GStr",10,7,0.119202922022118,32,0,-0.0276461693562978,-0.0276461693562978,-0.0276461693562966,NA,NA,"Fraser","Coho","Coho",0,0.262204136,16.53781382,0.268002342,0.574564311,1.084611887,0.643678745,17.87950658,7.464303682,0.219107013,7,0
"CO47127","Sucker Creek (Chilliwack) Coho Run 1","FRASER CANYON","CO-5",47127,"CO","Coho","29E","FRCany","GStr",6,3.5,0.119202922022118,52,0,0.000720669241975443,-9.49398362563928e-06,-0.00682565378161886,0.0124146080871544,NA,"Fraser","Coho","Coho",0,7.404321248,21.53971133,0.270459045,0.061121286,3.061786573,0.598432937,11.0574569,13.2988889,0,51,0
"CO47140","American Creek (Chilliwack) Coho","FRASER CANYON","CO-5",47140,"CO","Coho","29E","FRCany","GStr",4,7,0.119202922022118,12,0,-0.047796244819984,-0.047796244819984,-0.0477962448199829,NA,NA,"Fraser","Coho","Coho",0,0.015231162,64.96226994,0.384176865,0.17992569,1.916908912,0,42.0064402,16.54350295,0.007136224,1,0
"CO47159","Nahatlatch River (Lillooet) Coho Run 1","FRASER CANYON","CO-5",47159,"CO","Coho","29F","FRCany","GStr",6,3.45,0.119202922022118,27,0,0.0405247788773958,0.0417358290642371,-0.00454589042471194,0.0417358290642371,-0.0480516681065338,"Fraser","Coho","Coho",0,0,30.84871748,0.047668806,0.267617257,1.382573269,0.57686211,20.46866269,11.35418256,3.14051414,6,0
"CO47183","Portage Creek (Lillooet) Coho Run 1","INTERIOR FRASER","CO-48",47183,"CO","Coho","29F","MFR","GStr",6,3.5,0.119202922022118,27,0,-0.0173392871184502,-0.0168519697354061,-0.0202155810074634,-0.0186794843257126,-0.0189450115508963,"Fraser","Coho","Coho",0,2.983928085,41.53449577,0.655105484,0,1.060453462,1.312068003,2.458784204,24.08953924,4.534533779,31,0
"CO47213","Gates Creek (Lillooet) Coho Run 1","INTERIOR FRASER","CO-48",47213,"CO","Coho","29F","MFR","GStr",6,3.57894736842105,0.119202922022118,53,0,0.0131036846859125,0.0138406940130533,0.0059498130078575,-0.00118460060340417,-0.0672273692923896,"Fraser","Coho","Coho",0,2.704295576,12.55487621,0.681891443,0.113926116,1.196387293,0.928258908,6.182757193,12.68124459,3.349751699,92,0
"CO47223","Bridge River (Lillooet) Coho Run 1","INTERIOR FRASER","CO-48",47223,"CO","Coho","29F","MFR","GStr",8,3.14285714285714,0.119202922022118,30,0,0.00751382761210692,0.00788839231541319,0.0221666051833948,0.0108342319745015,0.041521601068889,"Fraser","Coho","Coho",0,1.722283487,38.25775863,0.172998325,0,2.07095305,0,5.979531921,33.69486003,5.668861151,8,0
"CO47550","Scorey Creek (Mission) Coho","LOWER FRASER","CO-47",47550,"CO","Coho","29D","LFR","GStr",4,7,0.119202922022118,25,1,-0.0236008702608187,-0.0236008702608187,-0.0236008702608184,NA,NA,"Fraser","Coho","Coho",23.02087615,8.343561937,34.23520884,0.105031905,0.369300067,1.91437231,0.704248618,5.641728687,12.27403859,0,86,7
"CO47553","Nicomen Slough (Mission) Coho","LOWER FRASER","CO-47",47553,"CO","Coho","29D","LFR","GStr",10,7,0.119202922022118,41,0,2.43455586569434e-05,2.43455586569434e-05,2.43455586570667e-05,NA,NA,"Fraser","Coho","Coho",23.6047054,1.740051115,23.11383478,0.143530555,0.226277696,1.534766253,0.356853885,6.449262417,6.180675033,0.034404344,70,3
"CO47558","Inch Creek (Mission) Coho","LOWER FRASER","CO-47",47558,"CO","Coho","29D","LFR","GStr",5,7,0.119202922022118,41,0,0.0693614237583419,0.0693614237583419,0.0693614237583432,NA,NA,"Fraser","Coho","Coho",1.049612344,0.044439199,30.65454971,0.077155278,0.499296574,2.226318513,0.237565464,32.0111704,16.16410099,0,5,0
"CO47561","Fiddler Creek (Hazelton) Coho","LOWER SKEENA","CO-32",47561,"CO","Coho","4C","LSK","NSKEst",5,5,0.119202922022118,25,0,0.0154001795099013,0.0154001795099013,0.0103166887223666,NA,NA,"Skeena","Coho","Coho",0,0,0.070416406,0.005875343,0.029264625,0.212004337,0,1.00367546,3.73340254,8.87673e-05,0,0
"CO47581","Price Creek (Hazelton) Coho","MIDDLE SKEENA","CO-33",47581,"CO","Coho","4C","MSK","NSKEst",4,7,0.119202922022118,14,0,0.0103950172374671,0.0103950172374671,0.0103950172374674,NA,NA,"Skeena","Coho","Coho",0,0.054123601,1.253046846,0,0,0.144459017,0,1.711886646,0.496434932,0.23951892,0,0
"CO47611","Burdick Creek (Hazelton) Coho","MIDDLE SKEENA","CO-33",47611,"CO","Coho","4C","MSK","NSKEst",5,7,0.119202922022118,11,0,-0.0315635054673783,-0.0315635054673783,-0.0315635054673783,NA,NA,"Skeena","Coho","Coho",0,0.029604104,27.42915749,0,0.077423447,1.367157606,0.32347631,38.52741925,14.89322663,0.023995797,0,0
"CO47616","Chicago Creek (Hazelton) Coho","MIDDLE SKEENA","CO-33",47616,"CO","Coho","4C","MSK","NSKEst",9,7,0.119202922022118,27,0,-0.0696808241661245,-0.0696808241661245,-0.069680824166124,NA,NA,"Skeena","Coho","Coho",6.90162553,3.792348961,13.53459112,0.040720363,0.072007566,1.853247337,0.260035067,13.76417917,12.26131207,0.816918738,3,0
"CO47626","Glen Vowell Creek (Hazelton) Coho","MIDDLE SKEENA","CO-33",47626,"CO","Coho","4C","MSK","NSKEst",8,7,0.119202922022118,23,0,-0.0736751896147673,-0.0736751896147673,-0.0736751896147674,NA,NA,"Skeena","Coho","Coho",2.011569629,1.106220795,11.2336641,0,0.0801497,1.121842565,0.355680295,13.28133091,4.648979176,0.018135997,4,0
"CO47631","Shegunia River (Hazelton) Coho","MIDDLE SKEENA","CO-33",47631,"CO","Coho","4C","MSK","NSKEst",5,7,0.119202922022118,17,0,-0.0193601827318124,-0.0193601827318124,-0.0193601827318124,NA,NA,"Skeena","Coho","Coho",0.539843026,0,25.23219693,0,0.09778244,1.022940354,0.047214845,18.02658957,20.64539,0.836669984,2,0
"CO47646","Damshilgwit Creek (Smithers) Coho","UPPER SKEENA","CO-34",47646,"CO","Coho","4D","USK","NSKEst",6,1.52631578947368,0.731058578630005,19,0,0.047499992352567,0.0489243370735106,0.050752503144477,0.0489243370735106,0.0489243370735106,"Skeena","Coho","Coho",0,0,0,0,0,0,0,0,0,0,0,0
"CO47651","Motase Lake (Smithers) Coho","UPPER SKEENA","CO-34",47651,"CO","Coho","4D","USK","NSKEst",5,3.4,0.119202922022118,11,0,0.00179384683393756,0.00215117241257689,0.0270221566928834,0.111799033961849,0.111799033961849,"Skeena","Coho","Coho",0,0,0,0,0,0,0,0,0,3.116395799,0,0
"CO47671","Exchamsiks River (Terrace) Coho","LOWER SKEENA","CO-32",47671,"CO","Coho","4B","LSK","NSKEst",6,4.10526315789474,0.119202922022118,63,0,0.0173077457925505,0.0173253491727293,0.0128635993293087,-0.00455778071590328,-0.0461512839306274,"Skeena","Coho","Coho",0,1.750616678,49.24917216,0.362163325,0.036513932,0.596450816,0.35489435,8.059589507,40.73268371,0.036094212,0,0
"CO47681","White Creek (Terrace) Coho","LOWER SKEENA","CO-32",47681,"CO","Coho","4B","LSK","NSKEst",5,4,0.119202922022118,10,0,0.0246771098003358,0.0246771098003358,0.0323427305983947,NA,NA,"Skeena","Coho","Coho",0,1.697994781,44.27960193,0.354233838,0.017545748,2.175553279,0.600994087,40.36266263,31.04535369,0.057723954,1,0
"CO47691","Herman Creek (Terrace) Coho","LOWER SKEENA","CO-32",47691,"CO","Coho","4B","LSK","NSKEst",5,4,0.119202922022118,41,0,-0.00797581347638923,-0.00797581347638923,-0.0164534469254326,-0.0746022698815389,NA,"Skeena","Coho","Coho",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"CO47696","Andalas Creek (Terrace) Coho","LOWER SKEENA","CO-32",47696,"CO","Coho","4B","LSK","NSKEst",5,7,0.119202922022118,45,0,-0.0103657840362254,-0.0103657840362254,-0.0103657840362257,NA,NA,"Skeena","Coho","Coho",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"CO47701","Clearwater Creek (Terrace) Coho","LOWER SKEENA","CO-32",47701,"CO","Coho","4B","LSK","NSKEst",5,3.7,0.119202922022118,58,0,-0.00520757339809323,-0.00479250083054422,-0.00306652718677261,-0.00547739198313455,0.0139230832464588,"Skeena","Coho","Coho",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"CO47706","Schulbuckhand Creek (Terrace) Coho","LOWER SKEENA","CO-32",47706,"CO","Coho","4B","LSK","NSKEst",5,2,0.119202922022118,51,0,0.00151721331369649,0.00243214436275719,-0.000284811614394276,-0.0246969601921592,NA,"Skeena","Coho","Coho",0,1.917491847,22.14418827,0.241393342,0.002888702,3.239710801,0.458413606,21.1825296,12.8949486,0.258081618,40,0
"CO47716","Hatchery Creek (Terrace) Coho","LOWER SKEENA","CO-32",47716,"CO","Coho","4B","LSK","NSKEst",5,5.5,0.119202922022118,17,0,-0.0293133386147143,-0.0278896608162766,-0.0191345601989933,NA,NA,"Skeena","Coho","Coho",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"CO47726","Furlong Creek (Terrace) Coho","LOWER SKEENA","CO-32",47726,"CO","Coho","4B","LSK","NSKEst",5,7,0.119202922022118,10,0,-0.0225451055091098,-0.0225451055091098,-0.0225451055091117,NA,NA,"Skeena","Coho","Coho",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"CO47731","Blackwater Creek (Terrace) Coho","LOWER SKEENA","CO-32",47731,"CO","Coho","4B","LSK","NSKEst",5,7,0.119202922022118,11,0,0.0423048952745354,0.0423048952745354,0.0423048952745344,NA,NA,"Skeena","Coho","Coho",0,4.750931389,19.74756791,0.190895309,0.079584045,1.730696332,0.716464152,12.68867369,18.96403318,0.520831505,15,0
"CO47736","Williams Creek (Terrace) Coho","LOWER SKEENA","CO-32",47736,"CO","Coho","4B","LSK","NSKEst",5,3.5,0.119202922022118,50,0,-0.0297082963478609,-0.0295518323665589,-0.0062129832992611,0.0932018081261779,NA,"Skeena","Coho","Coho",0,0.492072421,33.74568528,0.006555582,0.023607054,1.103085842,0,18.7066279,31.4408213,0.278609547,3,0
"CO47741","Sockeye Creek (Terrace) Coho","LOWER SKEENA","CO-32",47741,"CO","Coho","4B","LSK","NSKEst",5,4.33333333333333,0.119202922022118,37,0,0.000772292582469346,0.00224113712793364,-0.00016011060793013,-0.0555487340291644,NA,"Skeena","Coho","Coho",0,0.492072421,33.74568528,0.006555582,0.023607054,1.103085842,0,18.7066279,31.4408213,0.278609547,3,0
"CO47751","Kitsumkalum River - Upper (Terrace) Coho","LOWER SKEENA","CO-32",47751,"CO","Coho","4B","LSK","NSKEst",6,3.5,0.119202922022118,35,0,-0.0481851269970109,-0.0458748339156017,-0.0253635003339687,0.0608901147685706,NA,"Skeena","Coho","Coho",0,1.865116209,27.33065446,0.012070522,0.026192096,2.764139513,0.686719919,23.92824201,8.455029213,0.200918062,1,0
"CO47756","Kitsumkalum River - Lower (Terrace) Coho","LOWER SKEENA","CO-32",47756,"CO","Coho","4B","LSK","NSKEst",6,7,0.119202922022118,30,0,0.055101613886328,0.055101613886328,0.0551016138863283,NA,NA,"Skeena","Coho","Coho",0,1.865116209,27.33065446,0.012070522,0.026192096,2.764139513,0.686719919,23.92824201,8.455029213,0.200918062,1,0
"CO47761","Spring Creek (Terrace) Coho","LOWER SKEENA","CO-32",47761,"CO","Coho","4B","LSK","NSKEst",6,3.5,0.119202922022118,35,0,-0.0224952072149298,-0.0224404873825247,-0.0133720077375373,-0.000271090660973717,NA,"Skeena","Coho","Coho",0.338286525,6.04840291,16.8125308,0.002162555,0.001747039,2.651444605,0.144903763,14.70217213,11.97405846,0.782060476,5,0
"CO47766","Deep Creek (Terrace) Coho","LOWER SKEENA","CO-32",47766,"CO","Coho","4B","LSK","NSKEst",6,4,0.119202922022118,57,0,-0.0178131703939758,-0.0180435702142441,-0.0104035750972894,0.0396857101114074,NA,"Skeena","Coho","Coho",0.338286525,6.04840291,16.8125308,0.002162555,0.001747039,2.651444605,0.144903763,14.70217213,11.97405846,0.782060476,5,0
"CO47771","Lean-To Creek (Terrace) Coho","LOWER SKEENA","CO-32",47771,"CO","Coho","4B","LSK","NSKEst",4,4,0.5,36,0,-0.0236611390060714,-0.0231379119008482,0.0013716532807166,0.104393148193201,NA,"Skeena","Coho","Coho",0,0.350733827,23.05511334,0,0.001469327,1.092537003,0.690706012,23.45887192,3.180183378,0.016359639,0,0
"CO47776","Glacier Creek (Terrace) Coho","LOWER SKEENA","CO-32",47776,"CO","Coho","4B","LSK","NSKEst",6,3,0.119202922022118,29,0,-0.0441796186961049,-0.0448698057266245,-0.00694884787127613,0.130146999604412,NA,"Skeena","Coho","Coho",0,0.944934356,16.10743941,0.064667313,0.003279413,1.922819744,0.410391208,16.56704233,7.515483316,0.367881615,0,0
"CO47781","Star Creek (Terrace) Coho","LOWER SKEENA","CO-32",47781,"CO","Coho","4B","LSK","NSKEst",4,4,0.119202922022118,14,0,-7.64040508905666e-05,-7.64040508905489e-05,0.0206104074307846,NA,NA,"Skeena","Coho","Coho",0,0,1.125608004,0.040442063,0.001449033,0.795297361,0.393799672,1.169038668,2.914683895,0,0,0
"CO47786","Goat Creek (Terrace) Coho","LOWER SKEENA","CO-32",47786,"CO","Coho","4B","LSK","NSKEst",6,3,0.119202922022118,34,0,-0.0122502419566821,-0.0122502419566821,-0.00681974288079693,NA,NA,"Skeena","Coho","Coho",0,1.865116209,27.33065446,0.012070522,0.026192096,2.764139513,0.686719919,23.92824201,8.455029213,0.200918062,1,0
"CO47796","Dry Creek (Terrace) Coho","LOWER SKEENA","CO-32",47796,"CO","Coho","4B","LSK","NSKEst",6,3.76923076923077,0.119202922022118,63,0,0.00302435836887644,0.00476609398596035,-0.00613659607835848,-0.0592186867554368,-0.0845172354230863,"Skeena","Coho","Coho",0,2.146838142,10.0514385,0.099998159,0.024377737,2.190912706,0.343539136,10.09209988,16.4320802,0.229074641,8,0
"CO47801","Clear Creek (Terrace) Coho","LOWER SKEENA","CO-32",47801,"CO","Coho","4B","LSK","NSKEst",6,4,0.119202922022118,43,0,-0.00694584378612881,-0.00689993000216605,-0.00700834898887866,NA,NA,"Skeena","Coho","Coho",0,2.146838142,10.0514385,0.099998159,0.024377737,2.190912706,0.343539136,10.09209988,16.4320802,0.229074641,8,0
"CO47806","Cedar River (Terrace) Coho","LOWER SKEENA","CO-32",47806,"CO","Coho","4B","LSK","NSKEst",5,4,0.119202922022118,34,0,0.00527563964871027,0.00687988972887481,0.0103272525200794,0.0247132566516335,NA,"Skeena","Coho","Coho",0,0.525419859,12.24143576,0.150898644,0.089151457,2.391338619,0.536624187,13.98146946,15.54215689,0.195853462,1,0
"CO47816","Zymoetz River - Lower (Terrace) Coho","LOWER SKEENA","CO-32",47816,"CO","Coho","4B","LSK","NSKEst",8,7,0.119202922022118,29,0,0.00950769433527809,0.00950769433527809,0.00950769433527904,NA,NA,"Skeena","Coho","Coho",0.140620709,0.766918347,10.69045777,0.370888681,0.020844595,1.188407561,0.066017054,6.616822902,15.63191587,1.973260328,7,0
"CO47821","Zymoetz River- Upper (Terrace) Coho","LOWER SKEENA","CO-32",47821,"CO","Coho","4B","LSK","NSKEst",8,3.7,0.119202922022118,41,0,0.00926643429246191,0.009638009079734,0.0209139981907142,0.0686043567040611,0.0686043567040611,"Skeena","Coho","Coho",0.140620709,0.766918347,10.69045777,0.370888681,0.020844595,1.188407561,0.066017054,6.616822902,15.63191587,1.973260328,7,0
"CO47836","Kitseguecla River (Hazelton) Coho","MIDDLE SKEENA","CO-33",47836,"CO","Coho","4C","MSK","NSKEst",7,5,0.119202922022118,26,0,-0.0146091656199425,-0.0146091656199425,-0.0183658745425774,NA,NA,"Skeena","Coho","Coho",0,0.218932465,16.30144824,0,0.122521943,1.302782757,0,18.90065616,7.624895979,1.260853831,0,0
"CO47851","Bulkley River - Lower (Smithers) Coho","MIDDLE SKEENA","CO-33",47851,"CO","Coho","4D","MSK","NSKEst",8,7,0.119202922022118,18,1,-0.0810803501029513,-0.0810803501029513,-0.0810803501029543,NA,NA,"Skeena","Coho","Coho",7.13529888,0.690900623,6.697034332,0.312856224,0.256372234,1.653918556,0.107923812,2.886324661,14.08353296,6.17094215,9,0
"CO47856","Bulkley River - Upper (Smithers) Coho","MIDDLE SKEENA","CO-33",47856,"CO","Coho","4D","MSK","NSKEst",8,4.66666666666667,0.119202922022118,48,1,-0.0339375932954116,-0.033128507579263,-0.0115457443006487,0.208787728773643,NA,"Skeena","Coho","Coho",7.13529888,0.690900623,6.697034332,0.312856224,0.256372234,1.653918556,0.107923812,2.886324661,14.08353296,6.17094215,9,0
"CO47866","Suskwa River (Hazelton) Coho","MIDDLE SKEENA","CO-33",47866,"CO","Coho","4C","MSK","NSKEst",8,7,0.119202922022118,20,0,-0.0716844008790318,-0.0716844008790318,-0.0716844008790312,NA,NA,"Skeena","Coho","Coho",1.984535311,0.101184087,8.895685404,0,0.007905952,1.562584605,0.038159017,12.96003111,4.404777575,1.945121368,3,0
"CO47918","Upper Pitt River (Coquitlam) Coho","LOWER FRASER","CO-47",47918,"CO","Coho","29C","LFR","GStr",1,6.33333333333333,0.119202922022118,47,0,0.0326556838348713,0.0339846408842875,0.0386063302578915,0.0391300469946128,NA,"Fraser","Coho","Coho",0,0,4.499096471,0,0,0.188956287,0,0.206723427,0.411400584,0,1,0
"CO47926","North Alouette River (Coquitlam) Coho","LOWER FRASER","CO-47",47926,"CO","Coho","29C","LFR","GStr",4,7,0.119202922022118,43,1,-0.0220162160572366,-0.0220162160572366,-0.0220162160572368,NA,NA,"Fraser","Coho","Coho",10.94165552,6.112952676,8.442294425,0.022948333,0,1.571781975,0.417194895,0,8.513787272,0,41,0
"CO47931","Blaney Creek (Coquitlam) Coho Run 1","LOWER FRASER","CO-47",47931,"CO","Coho","29C","LFR","GStr",4,3.5,0.119202922022118,56,1,-0.0204981699423524,-0.0203942200256855,-0.016080572426889,-0.0826995910342867,NA,"Fraser","Coho","Coho",10.94165552,6.112952676,8.442294425,0.022948333,0,1.571781975,0.417194895,0,8.513787272,0,41,0
"CO47942","Partington Creek (Coquitlam) Coho","LOWER FRASER","CO-47",47942,"CO","Coho","29C","LFR","GStr",6,6.83333333333333,0.119202922022118,14,1,-0.0714832824127013,-0.060473448547773,-0.0600314800571148,-0.0943277790077517,NA,"Fraser","Coho","Coho",7.264491582,50.1080093,60.59499318,0.356018724,0,5.872124366,0.863276758,0.810336916,52.42816241,0,31,0
"CO47946","Macintyre Creek (Coquitlam) Coho Run 1","LOWER FRASER","CO-47",47946,"CO","Coho","29C","LFR","GStr",6,3.66666666666667,0.119202922022118,53,0,-0.00218594841830169,-0.00444818628669437,0.00264604377504472,0.0135572780013834,NA,"Fraser","Coho","Coho",0.210858241,0.096881394,2.96619267,0.06474434,0,0.603928281,0.131943697,0.937888023,1.909065906,0,5,0
"CO47955","Widgeon Creek (Coquitlam) Coho","LOWER FRASER","CO-47",47955,"CO","Coho","29C","LFR","GStr",5,3.66666666666667,0.119202922022118,46,0,0.00503277544988029,0.00577978424168391,0.0251366627658963,0.112428734921711,NA,"Fraser","Coho","Coho",0,0,13.81106499,0,0,0.357372177,0.086593,10.8194608,2.113304883,0,1,0
"CO47959","Yorkson Creek (Surrey) Coho","LOWER FRASER","CO-47",47959,"CO","Coho","29B","LFR","GStr",10,7,0.119202922022118,41,1,-0.00145340957730598,-0.00145340957730597,-0.00145340957730612,NA,NA,"Fraser","Coho","Coho",12.37670731,78.08614333,85.19491621,0.391922021,0,4.234455535,1.161493143,0,78.5994526,0,54,11
"CO47966","Salmon River (Surrey) Coho Run 1","LOWER FRASER","CO-47",47966,"CO","Coho","29B","LFR","GStr",10,2,0.119202922022118,57,1,0.0593467316208208,0.0602602702562292,0.0466320070274184,-0.0208721774446548,NA,"Fraser","Coho","Coho",12.37670731,78.08614333,85.19491621,0.391922021,0,4.234455535,1.161493143,0,78.5994526,0,54,11
"CO47984","West Creek (Surrey) Coho","LOWER FRASER","CO-47",47984,"CO","Coho","29B","LFR","GStr",10,5,0.119202922022118,43,1,0.00931556220198365,0.00938558805720213,0.0319156050148239,NA,NA,"Fraser","Coho","Coho",12.37670731,78.08614333,85.19491621,0.391922021,0,4.234455535,1.161493143,0,78.5994526,0,54,11
"CO47988","Nathan Creek (Surrey) Coho Run 1","LOWER FRASER","CO-47",47988,"CO","Coho","29B","LFR","GStr",4,3.57142857142857,0.119202922022118,51,1,0.0075254770405798,0.00604738013570252,0.0147376710625868,0.0173465074869945,NA,"Fraser","Coho","Coho",28.40860551,99.89393184,99.93070257,0.346382662,0,2.394533434,0.875390048,0,99.87761063,NA,13,4
"CO47998","Whonnock Creek (Mission) Coho Run 1","LOWER FRASER","CO-47",47998,"CO","Coho","29D","LFR","GStr",2,3.8,0.119202922022118,52,1,0.00135436622422569,2.40930026836046e-05,0.0239698647504841,0.0694701643376232,NA,"Fraser","Coho","Coho",1.116998024,10.89490955,9.084349465,0.11018325,0.464051764,2.025970923,0.813784421,4.085802,17.89581545,0,34,2
"CO48015","Clayburn Creek (Surrey) Coho","LOWER FRASER","CO-47",48015,"CO","Coho","29B","LFR","GStr",4,7,0.119202922022118,39,1,0.0214281474859349,0.0214281474859349,0.0214281474859332,NA,NA,"Fraser","Coho","Coho",73.11758353,6.503772179,74.11411516,0.568134105,0,2.558543271,0.830940895,0,8.640349496,0,20,0
